# Global Ionospheric Radio Observatory (GIRO)
# GIRO Digital Ionogram Database (DIDBase)
# Tabulated Rapid Access Ionospheric Characteristics, Version 1.1
# Generated by FastChar.GetBest on 2026-08-31T08:22:50.294Z
#
# Location: GEO (  8.5 N     4.5 E ), URSI-Code IL008, ILORIN
# Query for measurement interval of time: 2010-01-01T00:00:00.000Z - 2010-12-31T23:40:00.000Z
# Requested by unknown guest from IP:102.89.82.60
# Instrument: Ionosonde, Model: [DPS-4]
#
# Data Selection:
# CS [percent] = Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2[MHz] = F2 layer critical frequency
# hmF2[km] = Peak height F2-layer
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of IL008 data provider
#
# Time                    CS   foF2 QD   hmF2 QD
2010-09-14T12:00:00.000Z 100  7.075 //  371.6 //
2010-09-14T12:15:00.000Z 100  7.125 //  356.4 //
2010-09-14T12:30:00.000Z 100  7.100 //  387.5 //
2010-09-14T12:45:00.000Z  75  6.850 //  341.8 //
2010-09-14T13:00:00.000Z 100  6.650 //  373.6 //
2010-09-14T13:15:00.000Z 100  6.650 //  386.5 //
2010-09-14T13:30:00.000Z  33  8.050 //  167.4 //
2010-09-14T14:00:00.000Z  75  6.700 //  359.7 //
2010-09-14T14:15:00.000Z 100  6.725 //  353.3 //
2010-09-14T14:30:00.000Z 100  6.875 //  380.6 //
2010-09-14T14:45:00.000Z 100  6.925 //  355.6 //
2010-09-14T15:00:00.000Z 100  7.175 //  354.4 //
2010-09-14T15:15:00.000Z 100  7.325 //  350.9 //
2010-09-14T15:30:00.000Z  75  7.550 //  336.0 //
2010-09-14T15:45:00.000Z 100  7.600 //  317.2 //
2010-09-14T16:00:00.000Z 100  7.750 //  334.4 //
2010-09-14T16:15:00.000Z 100  7.900 //  326.9 //
2010-09-14T16:30:00.000Z 100  8.107 //  328.1 //
2010-09-14T16:45:00.000Z 100  8.306 //  339.8 //
2010-09-14T17:00:00.000Z 100  8.425 //  344.1 //
2010-09-14T17:15:00.000Z 100  8.450 //  347.6 //
2010-09-14T17:30:00.000Z 100  8.462 //  362.7 //
2010-09-14T17:45:00.000Z 100  8.350 //  350.6 //
2010-09-14T18:00:00.000Z 100  8.400 //  362.6 //
2010-09-14T18:15:00.000Z  75  8.350 //  366.4 //
2010-09-14T18:30:00.000Z 100  8.300 //  355.1 //
2010-09-14T18:45:00.000Z  75  8.100 //  369.9 //
2010-09-14T19:00:00.000Z  75  7.950 //  378.1 //
2010-09-14T19:15:00.000Z  75  6.300 //  338.9 //
2010-09-14T19:30:00.000Z  75  7.950 //  377.5 //
2010-09-14T19:45:00.000Z  50  7.600 //  357.6 //
2010-09-14T20:00:00.000Z  75  7.000 //  333.6 //
2010-09-14T21:15:00.000Z  75  6.500 //  378.3 //
2010-09-14T21:30:00.000Z  50  8.200 //  392.5 //
2010-09-14T21:45:00.000Z  50  3.150 //  305.5 //
2010-09-14T22:15:00.000Z  75  5.400 //  286.2 //
2010-09-14T22:30:00.000Z  75  5.300 //  307.1 //
2010-09-14T22:45:00.000Z  50  4.200 //  295.4 //
2010-09-14T23:00:00.000Z   0  4.650 //  286.2 //
2010-09-14T23:15:00.000Z  33  4.350 //  270.0 //
2010-09-14T23:30:00.000Z  50  3.450 //  372.3 //
2010-09-14T23:45:00.000Z   0  4.000 //  353.4 //
2010-09-15T00:00:00.000Z  75  4.600 //  339.1 //
2010-09-15T00:15:00.000Z  50  3.750 //  328.1 //
2010-09-15T00:45:00.000Z  33  5.200 //  286.9 //
2010-09-15T01:00:00.000Z  75  5.250 //  270.7 //
2010-09-15T01:15:00.000Z  33  4.750 //  264.8 //
2010-09-15T01:30:00.000Z  75  5.300 //  261.6 //
2010-09-15T01:45:00.000Z  75  5.300 //  245.0 //
2010-09-15T02:00:00.000Z  50  5.200 //  272.2 //
2010-09-15T02:15:00.000Z  75  5.300 //  279.2 //
2010-09-15T02:30:00.000Z  75  4.450 //  278.1 //
2010-09-15T02:45:00.000Z  75  5.300 //  284.1 //
2010-09-15T03:00:00.000Z  50  4.050 //  276.6 //
2010-09-15T03:15:00.000Z  33  4.650 //  284.6 //
2010-09-15T03:30:00.000Z  33  4.850 //  302.4 //
2010-09-15T03:45:00.000Z  50  4.300 //  300.8 //
2010-09-15T04:00:00.000Z  50  4.100 //  279.0 //
2010-09-15T04:15:00.000Z  50  4.350 //  280.8 //
2010-09-15T04:30:00.000Z  75  5.300 //  292.5 //
2010-09-15T04:45:00.000Z  33  4.050 //  263.4 //
2010-09-15T05:15:00.000Z  75  3.500 //  260.8 //
2010-09-15T05:30:00.000Z  33  3.850 //  253.5 //
2010-09-15T05:45:00.000Z  75  5.300 //  254.4 //
2010-09-15T06:00:00.000Z   0  5.700 //    --- __
2010-09-15T06:15:00.000Z   0  6.550 //    --- __
2010-09-15T06:30:00.000Z  75  6.950 //  234.2 //
2010-09-15T06:45:00.000Z 100  7.063 //  249.4 //
2010-09-15T07:00:00.000Z 100  7.250 //  231.1 //
2010-09-15T07:15:00.000Z  75  7.406 //  226.3 //
2010-09-15T07:30:00.000Z 100  7.703 /_  236.8 /_
2010-09-15T07:45:00.000Z 100  7.901 /_  240.2 /_
2010-09-15T08:00:00.000Z  75  7.957 //  232.9 //
2010-09-15T08:15:00.000Z   0  8.150 //    --- __
2010-09-15T08:30:00.000Z   0  7.750 //    --- __
2010-09-15T08:45:00.000Z 100  7.606 //  261.0 //
2010-09-15T09:00:00.000Z 100  7.925 //  267.4 //
2010-09-15T09:15:00.000Z 100  8.406 //  267.3 //
2010-09-15T09:30:00.000Z 100  8.563 //  270.0 //
2010-09-15T09:45:00.000Z 100  8.756 //  288.6 //
2010-09-15T10:00:00.000Z 100  9.113 //  288.8 //
2010-09-15T10:15:00.000Z 100  9.107 //  292.2 //
2010-09-15T10:30:00.000Z  50  9.275 //  298.1 //
2010-09-15T10:45:00.000Z 100  9.525 //  303.6 //
2010-09-15T11:00:00.000Z 100  9.650 //  309.9 //
2010-09-15T11:15:00.000Z 100  9.575 //  312.6 //
2010-09-15T11:30:00.000Z 100  9.525 //  330.7 //
2010-09-15T11:45:00.000Z 100  9.506 //  334.2 //
2010-09-15T12:00:00.000Z 100  9.556 //  346.8 //
2010-09-15T12:15:00.000Z   0  9.500 //    --- __
2010-09-15T12:30:00.000Z 100  9.512 //  365.9 //
2010-09-15T12:45:00.000Z 100  9.375 //  365.1 //
2010-09-15T13:00:00.000Z 100  9.250 //  384.4 //
2010-09-15T13:15:00.000Z 100  9.125 //  383.6 //
2010-09-15T13:30:00.000Z 100  9.075 //  408.0 //
2010-09-15T13:45:00.000Z 100  8.875 //  428.7 //
2010-09-15T14:00:00.000Z 100  8.650 //  431.0 //
2010-09-15T14:15:00.000Z 100  8.575 //  432.7 //
2010-09-15T14:30:00.000Z 100  8.525 //  440.1 //
2010-09-15T14:45:00.000Z 100  8.400 //  397.1 //
2010-09-15T15:00:00.000Z 100  8.550 //  407.6 //
2010-09-15T15:15:00.000Z 100  8.550 //  379.1 //
2010-09-15T15:30:00.000Z 100  8.575 //  356.1 //
2010-09-15T15:45:00.000Z 100  8.600 //  361.7 //
2010-09-15T16:00:00.000Z 100  8.750 //  361.1 //
2010-09-15T16:15:00.000Z 100  8.925 //  363.9 //
2010-09-15T16:30:00.000Z 100  8.925 //  365.9 //
2010-09-15T16:45:00.000Z 100  8.875 //  359.8 //
2010-09-15T17:00:00.000Z 100  8.775 //  357.8 //
2010-09-15T17:15:00.000Z 100  8.800 //  378.6 //
2010-09-15T17:30:00.000Z 100  8.850 //  370.0 //
2010-09-15T17:45:00.000Z 100  8.850 //  368.0 //
2010-09-15T18:00:00.000Z 100  8.900 //  382.8 //
2010-09-15T18:15:00.000Z  75  8.750 //  395.1 //
2010-09-15T18:30:00.000Z   0  8.450 //    --- __
2010-09-15T18:45:00.000Z 100  7.950 //  407.1 //
2010-09-15T19:00:00.000Z 100  5.700 //  355.0 //
2010-09-15T19:15:00.000Z  50  5.400 //  367.4 //
2010-09-15T19:30:00.000Z  75  6.350 //  413.4 //
2010-09-15T19:45:00.000Z  50  7.150 //  382.3 //
2010-09-15T21:00:00.000Z  50  8.600 //  308.4 //
2010-09-15T21:15:00.000Z  33  5.600 //  265.2 //
2010-09-15T21:30:00.000Z  75  7.950 //  286.9 //
2010-09-15T21:45:00.000Z   0  9.100 //    --- __
2010-09-15T22:00:00.000Z  75  8.300 //  264.0 //
2010-09-15T22:15:00.000Z  75  8.300 //  267.9 //
2010-09-15T22:30:00.000Z  33  8.450 //  258.7 //
2010-09-15T22:45:00.000Z  33  8.350 //  331.3 //
2010-09-15T23:00:00.000Z  50  8.650 //  259.3 //
2010-09-15T23:15:00.000Z  50  8.300 //  264.4 //
2010-09-15T23:30:00.000Z  75  8.650 //  265.4 //
2010-09-15T23:45:00.000Z  50  8.800 //  280.4 //
2010-09-16T00:00:00.000Z  50  8.250 //  264.0 //
2010-09-16T00:30:00.000Z  33  8.350 //  273.4 //
2010-09-16T00:45:00.000Z  33  7.550 //  250.7 //
2010-09-16T01:00:00.000Z  50  7.700 //  274.5 //
2010-09-16T01:15:00.000Z  75  6.900 //  261.0 //
2010-09-16T01:30:00.000Z  75  6.550 //  259.8 //
2010-09-16T01:45:00.000Z  50  6.700 //  241.0 //
2010-09-16T02:00:00.000Z  75  7.100 //  240.0 //
2010-09-16T02:15:00.000Z 100  7.000 //  255.5 //
2010-09-16T02:30:00.000Z 100  6.250 //  250.2 //
2010-09-16T02:45:00.000Z  75  6.100 //  279.6 //
2010-09-16T03:00:00.000Z  33  5.200 //  261.5 //
2010-09-16T03:15:00.000Z  75  5.650 //  254.5 //
2010-09-16T03:30:00.000Z  75  5.050 //  239.2 //
2010-09-16T03:45:00.000Z  75  4.700 //  255.8 //
2010-09-16T04:00:00.000Z  75  4.300 //  241.4 //
2010-09-16T04:15:00.000Z  75  3.900 //  248.4 //
2010-09-16T04:30:00.000Z  50  3.450 //  239.2 //
2010-09-16T04:45:00.000Z  75  2.400 //  215.5 //
2010-09-16T05:00:00.000Z  33  2.700 //  267.1 //
2010-09-16T05:30:00.000Z  50  4.100 //  264.3 //
2010-09-16T05:45:00.000Z 100  4.850 //  240.9 //
2010-09-16T06:00:00.000Z  75  5.703 //  225.7 //
2010-09-16T06:15:00.000Z  75  6.250 //  241.3 //
2010-09-16T06:30:00.000Z  75  6.500 //  226.7 //
2010-09-16T06:45:00.000Z   0  6.700 //    --- __
2010-09-16T07:00:00.000Z 100  6.750 //  237.5 //
2010-09-16T07:15:00.000Z 100  7.012 /_  241.7 /_
2010-09-16T07:30:00.000Z 100  7.251 /_  242.8 /_
2010-09-16T07:45:00.000Z 100  7.500 //  259.7 //
2010-09-16T08:00:00.000Z 100  7.756 //  267.4 //
2010-09-16T08:15:00.000Z 100  7.901 //  268.1 //
2010-09-16T08:30:00.000Z 100  8.300 //  280.5 //
2010-09-16T08:45:00.000Z   0  8.450 //    --- __
2010-09-16T09:00:00.000Z   0  8.350 //    --- __
2010-09-16T09:15:00.000Z   0  8.500 //    --- __
2010-09-16T09:30:00.000Z 100  8.406 //  330.0 //
2010-09-16T09:45:00.000Z 100  8.413 //  353.8 //
2010-09-16T10:00:00.000Z 100  8.425 //  373.5 //
2010-09-16T10:15:00.000Z  75  8.425 //  392.3 //
2010-09-16T10:30:00.000Z 100  8.025 //  348.9 //
2010-09-16T10:45:00.000Z 100  7.925 //  349.2 //
2010-09-16T11:00:00.000Z 100  7.875 //  349.8 //
2010-09-16T11:15:00.000Z 100  7.900 //  340.5 //
2010-09-16T11:30:00.000Z 100  7.775 //  328.7 //
2010-09-16T11:45:00.000Z 100  7.775 //  361.3 //
2010-09-16T12:00:00.000Z 100  7.813 //  348.2 //
2010-09-16T12:15:00.000Z 100  7.950 //  355.0 //
2010-09-16T12:30:00.000Z 100  8.125 //  328.9 //
2010-09-16T12:45:00.000Z 100  8.125 //  328.3 //
2010-09-16T13:00:00.000Z 100  8.125 //  330.3 //
2010-09-16T13:30:00.000Z 100  7.925 //  352.6 //
2010-09-16T13:45:00.000Z   0  7.950 //    --- __
2010-09-16T14:00:00.000Z 100  7.975 //  352.2 //
2010-09-16T14:15:00.000Z 100  8.025 //  355.4 //
2010-09-16T14:30:00.000Z 100  8.075 //  362.7 //
2010-09-16T14:45:00.000Z   0  8.100 //    --- __
2010-09-16T15:00:00.000Z 100  8.225 //  373.3 //
2010-09-16T15:30:00.000Z 100  8.200 //  379.6 //
2010-09-16T15:45:00.000Z 100  8.200 //  384.7 //
2010-09-16T16:00:00.000Z 100  8.150 //  386.3 //
2010-09-16T16:15:00.000Z 100  8.200 //  395.6 //
2010-09-16T16:30:00.000Z 100  8.300 //  404.5 //
2010-09-16T16:45:00.000Z  75  8.200 //  395.4 //
2010-09-16T17:00:00.000Z 100  8.050 //  400.9 //
2010-09-16T17:15:00.000Z 100  7.900 //  395.5 //
2010-09-16T17:30:00.000Z  75  7.800 //  400.4 //
2010-09-16T17:45:00.000Z  75  7.750 //  403.4 //
2010-09-16T18:00:00.000Z   0  7.700 //    --- __
2010-09-16T18:15:00.000Z 100  7.450 //  385.7 //
2010-09-16T18:30:00.000Z 100  7.250 //  385.7 //
2010-09-16T18:45:00.000Z  75  7.100 //  402.7 //
2010-09-16T19:00:00.000Z  50  6.650 //  398.5 //
2010-09-16T19:15:00.000Z  50  6.800 //  411.3 //
2010-09-16T19:30:00.000Z  50  6.050 //  388.1 //
2010-09-16T19:45:00.000Z  75  6.450 /_  375.8 /_
2010-09-16T20:00:00.000Z  50  6.350 /_  374.5 /_
2010-09-16T20:45:00.000Z  33  8.400 //  329.2 //
2010-09-16T21:00:00.000Z  50  5.300 //  328.2 //
2010-09-16T21:15:00.000Z  33  5.250 //  297.2 //
2010-09-16T21:30:00.000Z   0  7.000 //    --- __
2010-09-16T21:45:00.000Z  75  8.300 //  271.4 //
2010-09-16T22:00:00.000Z  33  5.700 //  368.3 //
2010-09-16T22:30:00.000Z   0  7.350 //  274.6 //
2010-09-16T22:45:00.000Z   0  4.150 //  253.3 //
2010-09-16T23:00:00.000Z   0  5.800 //  265.8 //
2010-09-16T23:15:00.000Z  50  6.700 //  282.1 //
2010-09-16T23:30:00.000Z  50  6.950 //  276.4 //
2010-09-16T23:45:00.000Z  50  6.750 //  284.6 //
2010-09-17T00:00:00.000Z  33  6.650 //  279.6 //
2010-09-17T00:15:00.000Z  50  3.700 //  234.4 //
2010-09-17T00:30:00.000Z  75  6.550 //  295.8 //
2010-09-17T00:45:00.000Z  75  5.300 //  250.1 //
2010-09-17T01:00:00.000Z  75  6.300 //  271.5 //
2010-09-17T01:15:00.000Z  50  6.900 //  268.8 //
2010-09-17T01:30:00.000Z  50  6.650 //  270.9 //
2010-09-17T01:45:00.000Z  75  7.150 //  251.9 //
2010-09-17T02:00:00.000Z  33  6.600 //  236.1 //
2010-09-17T02:15:00.000Z   0  5.500 //  222.3 //
2010-09-17T02:30:00.000Z  75  5.450 //  244.1 //
2010-09-17T02:45:00.000Z  75  4.900 //  242.5 //
2010-09-17T03:00:00.000Z  75  4.600 //  254.7 //
2010-09-17T03:15:00.000Z  75  4.800 //  265.6 //
2010-09-17T03:30:00.000Z  75  4.500 //  251.3 //
2010-09-17T03:45:00.000Z  75  4.600 //  272.4 //
2010-09-17T04:00:00.000Z  75  4.700 //  247.3 //
2010-09-17T04:15:00.000Z  50  4.700 //  256.8 //
2010-09-17T04:30:00.000Z  75  4.100 //  232.9 //
2010-09-17T04:45:00.000Z  75  4.200 //  256.0 //
2010-09-17T05:00:00.000Z  75  3.550 //  236.8 //
2010-09-17T05:30:00.000Z  75  4.057 //  260.6 //
2010-09-17T05:45:00.000Z 100  5.113 //  274.0 //
2010-09-17T06:00:00.000Z 100  5.675 //  241.4 //
2010-09-17T06:15:00.000Z 100  6.413 //  248.9 //
2010-09-17T06:30:00.000Z 100  7.000 //  254.2 //
2010-09-17T06:45:00.000Z 100  7.406 //  255.8 //
2010-09-17T07:00:00.000Z 100  7.703 /_  261.6 /_
2010-09-17T07:15:00.000Z  75  7.900 /_  265.3 /_
2010-09-17T07:30:00.000Z  75  8.201 //  265.8 //
2010-09-17T07:45:00.000Z  75  8.413 //  270.9 //
2010-09-17T08:00:00.000Z 100  8.550 //  276.4 //
2010-09-17T08:15:00.000Z 100  8.556 //  288.6 //
2010-09-17T08:30:00.000Z 100  8.663 //  299.0 //
2010-09-17T08:45:00.000Z 100  9.056 //  313.3 //
2010-09-17T09:00:00.000Z 100  9.256 //  324.2 //
2010-09-17T09:15:00.000Z 100  9.163 //  332.8 //
2010-09-17T09:30:00.000Z 100  9.100 //  339.9 //
2010-09-17T09:45:00.000Z 100  8.975 //  353.3 //
2010-09-17T10:00:00.000Z 100  8.750 //  361.0 //
2010-09-17T10:15:00.000Z  75  8.375 //  359.8 //
2010-09-17T10:30:00.000Z 100  8.325 //  369.0 //
2010-09-17T10:45:00.000Z 100  8.475 //  370.5 //
2010-09-17T11:00:00.000Z 100  8.425 //  375.0 //
2010-09-17T11:15:00.000Z 100  8.375 //  368.7 //
2010-09-17T11:30:00.000Z 100  8.325 //  367.3 //
2010-09-17T11:45:00.000Z 100  8.425 //  371.8 //
2010-09-17T12:00:00.000Z 100  8.425 //  362.4 //
2010-09-17T12:15:00.000Z 100  8.525 //  340.5 //
2010-09-17T12:30:00.000Z 100  8.625 //  342.7 //
2010-09-17T12:45:00.000Z 100  8.775 //  349.2 //
2010-09-17T13:00:00.000Z 100  8.975 //  355.7 //
2010-09-17T13:15:00.000Z 100  8.913 //  347.0 //
2010-09-17T13:30:00.000Z 100  8.875 //  369.6 //
2010-09-17T13:45:00.000Z 100  8.925 //  382.2 //
2010-09-17T14:00:00.000Z   0  8.850 //    --- __
2010-09-17T14:30:00.000Z 100  8.325 //  405.9 //
2010-09-17T14:45:00.000Z 100  8.000 //  407.2 //
2010-09-17T15:00:00.000Z 100  7.675 //  412.0 //
2010-09-17T15:15:00.000Z 100  7.425 //  383.1 //
2010-09-17T15:30:00.000Z 100  7.300 //  390.4 //
2010-09-17T15:45:00.000Z 100  7.300 //  400.1 //
2010-09-17T16:00:00.000Z 100  7.225 //  361.5 //
2010-09-17T16:15:00.000Z 100  7.375 //  390.2 //
2010-09-17T16:30:00.000Z 100  7.375 //  376.2 //
2010-09-17T17:15:00.000Z   0  7.450 //    --- __
2010-09-17T18:00:00.000Z 100  7.100 //  342.4 //
2010-09-17T18:15:00.000Z  75  7.100 //  352.7 //
2010-09-17T18:30:00.000Z 100  7.050 //  386.5 //
2010-09-17T18:45:00.000Z 100  6.850 //  389.6 //
2010-09-17T19:00:00.000Z 100  6.800 //  404.7 //
2010-09-17T19:15:00.000Z 100  6.700 //  441.4 //
2010-09-17T19:30:00.000Z 100  6.550 //  422.2 //
2010-09-17T19:45:00.000Z  50  6.350 //  453.2 //
2010-09-17T20:00:00.000Z  33  6.300 /_  434.7 /_
2010-09-17T20:30:00.000Z  33  5.300 //  381.1 //
2010-09-17T20:45:00.000Z  75  8.250 //  365.6 //
2010-09-17T21:00:00.000Z   0  6.600 //  309.5 //
2010-09-17T21:15:00.000Z  33  6.400 //  313.7 //
2010-09-17T21:30:00.000Z  50  9.050 //  318.2 //
2010-09-17T21:45:00.000Z  75  8.150 //  307.9 //
2010-09-17T22:00:00.000Z  75  8.250 //  346.1 //
2010-09-17T22:15:00.000Z  33  5.400 //  261.5 //
2010-09-17T22:30:00.000Z  50  7.950 //  301.4 //
2010-09-17T22:45:00.000Z  50  6.650 //  261.6 //
2010-09-17T23:00:00.000Z  50  8.500 //  252.4 //
2010-09-17T23:15:00.000Z  75  6.700 //  257.6 //
2010-09-17T23:30:00.000Z  75  6.700 //  279.9 //
2010-09-17T23:45:00.000Z  75  7.750 //  273.9 //
2010-09-18T00:00:00.000Z  75  6.150 //  268.2 //
2010-09-18T00:15:00.000Z  33  5.650 //  241.0 //
2010-09-18T00:30:00.000Z  75  6.000 //  260.7 //
2010-09-18T00:45:00.000Z  75  5.800 //  278.8 //
2010-09-18T01:00:00.000Z  75  5.600 //  265.1 //
2010-09-18T01:15:00.000Z  75  5.450 //  262.5 //
2010-09-18T01:30:00.000Z  75  5.200 //  261.7 //
2010-09-18T01:45:00.000Z  75  4.850 //  261.7 //
2010-09-18T02:00:00.000Z  75  4.850 //  240.4 //
2010-09-18T02:15:00.000Z  75  4.850 //  247.4 //
2010-09-18T02:30:00.000Z  75  4.550 //  243.3 //
2010-09-18T02:45:00.000Z  75  4.200 //  247.4 //
2010-09-18T03:00:00.000Z   0  2.550 //  252.0 //
2010-09-18T03:15:00.000Z  75  2.700 //  233.6 //
2010-09-18T03:30:00.000Z  33  2.650 //  259.2 //
2010-09-18T04:00:00.000Z  75  2.050 //  287.5 //
2010-09-18T04:15:00.000Z   0  2.250 //    --- __
2010-09-18T04:30:00.000Z  75  2.100 //  276.4 //
2010-09-18T04:45:00.000Z  75  1.900 //  257.6 //
2010-09-18T05:00:00.000Z  75  1.800 //  245.1 //
2010-09-18T05:15:00.000Z  75  1.900 //  229.1 //
2010-09-18T05:30:00.000Z 100  3.700 //  277.6 //
2010-09-18T05:45:00.000Z   0  4.550 //    --- __
2010-09-18T06:00:00.000Z 100  5.554 //  230.8 //
2010-09-18T06:15:00.000Z  75  6.256 //  248.2 //
2010-09-18T06:30:00.000Z  75  6.600 //  240.1 //
2010-09-18T06:45:00.000Z 100  7.113 //  244.9 //
2010-09-18T07:00:00.000Z 100  7.653 /_  253.4 /_
2010-09-18T07:15:00.000Z 100  7.804 /_  263.1 /_
2010-09-18T07:30:00.000Z 100  7.975 //  264.6 //
2010-09-18T07:45:00.000Z 100  8.107 //  274.2 //
2010-09-18T08:00:00.000Z 100  8.413 //  290.0 //
2010-09-18T08:15:00.000Z 100  8.663 //  305.1 //
2010-09-18T08:30:00.000Z 100  8.851 //  313.3 //
2010-09-18T08:45:00.000Z 100  8.857 //  330.7 //
2010-09-18T09:00:00.000Z   0  8.550 //    --- __
2010-09-18T09:15:00.000Z 100  7.925 //  358.0 //
2010-09-18T09:30:00.000Z 100  7.800 //  378.5 //
2010-09-18T09:45:00.000Z 100  7.525 //  362.0 //
2010-09-18T10:00:00.000Z 100  7.550 //  386.1 //
2010-09-18T10:15:00.000Z 100  7.525 //  358.6 //
2010-09-18T10:30:00.000Z 100  7.575 //  366.4 //
2010-09-18T10:45:00.000Z 100  7.575 //  372.2 //
2010-09-18T11:00:00.000Z 100  7.725 //  377.4 //
2010-09-18T11:15:00.000Z 100  7.775 //  357.7 //
2010-09-18T11:30:00.000Z 100  7.925 //  338.2 //
2010-09-18T11:45:00.000Z 100  8.125 //  346.9 //
2010-09-18T12:00:00.000Z 100  8.175 //  337.3 //
2010-09-18T12:15:00.000Z 100  8.275 //  332.0 //
2010-09-18T12:30:00.000Z 100  8.425 //  347.4 //
2010-09-18T12:45:00.000Z 100  8.663 //  347.3 //
2010-09-18T13:00:00.000Z 100  8.775 //  333.7 //
2010-09-18T13:15:00.000Z  75  8.825 //  327.5 //
2010-09-18T13:30:00.000Z 100  9.025 //  343.2 //
2010-09-18T13:45:00.000Z 100  9.100 //  342.8 //
2010-09-18T14:00:00.000Z 100  9.462 //  342.7 //
2010-09-18T14:15:00.000Z 100  9.575 //  338.8 //
2010-09-18T14:30:00.000Z 100  9.725 //  337.8 //
2010-09-18T14:45:00.000Z 100  9.875 //  333.4 //
2010-09-18T15:00:00.000Z 100 10.025 //  344.0 //
2010-09-18T15:15:00.000Z 100 10.000 //  333.8 //
2010-09-18T15:30:00.000Z 100 10.350 //  330.2 //
2010-09-18T15:45:00.000Z 100 10.400 //  327.1 //
2010-09-18T16:00:00.000Z  75 10.600 //  322.0 //
2010-09-18T16:15:00.000Z 100 10.650 //  318.2 //
2010-09-18T16:30:00.000Z 100 10.650 //  315.6 //
2010-09-18T16:45:00.000Z   0 10.550 //    --- __
2010-09-18T17:00:00.000Z 100 10.425 //  311.9 //
2010-09-18T17:15:00.000Z 100 10.400 //  330.0 //
2010-09-18T17:30:00.000Z  75 10.200 //  335.5 //
2010-09-18T17:45:00.000Z 100 10.150 //  345.0 //
2010-09-18T18:00:00.000Z  75 10.100 //  343.9 //
2010-09-18T18:15:00.000Z 100  9.950 //  358.0 //
2010-09-18T18:30:00.000Z 100  9.600 //  357.5 //
2010-09-18T18:45:00.000Z  75  9.350 //  351.7 //
2010-09-18T19:00:00.000Z  75  9.250 //  360.9 //
2010-09-18T19:15:00.000Z  75  9.100 //  367.7 //
2010-09-18T19:45:00.000Z  75  9.300 /_  351.0 /_
2010-09-18T20:00:00.000Z  75  9.300 /_  352.2 /_
2010-09-18T20:15:00.000Z  50  8.950 //  331.1 //
2010-09-18T20:30:00.000Z   0  8.250 //  307.1 //
2010-09-18T20:45:00.000Z  33  9.200 //  320.1 //
2010-09-18T21:00:00.000Z  33  6.900 //  270.2 //
2010-09-18T21:15:00.000Z   0  8.700 //    --- __
2010-09-18T21:30:00.000Z   0  8.700 //    --- __
2010-09-18T21:45:00.000Z  50  8.900 //  267.0 //
2010-09-18T22:00:00.000Z  33  8.300 //  278.2 //
2010-09-18T22:15:00.000Z  33  8.750 //  265.5 //
2010-09-18T22:45:00.000Z  50  8.750 //  255.9 //
2010-09-18T23:00:00.000Z  75  8.850 //  264.0 //
2010-09-18T23:15:00.000Z  75  8.050 //  252.8 //
2010-09-18T23:30:00.000Z  75  7.300 //  268.9 //
2010-09-18T23:45:00.000Z  75  6.900 //  268.0 //
2010-09-19T00:00:00.000Z 100  6.750 //  276.8 //
2010-09-19T00:15:00.000Z 100  6.600 //  285.7 //
2010-09-19T00:30:00.000Z 100  6.350 //  276.4 //
2010-09-19T00:45:00.000Z  50  5.850 //  258.7 //
2010-09-19T01:00:00.000Z  50  5.950 //  260.6 //
2010-09-19T01:15:00.000Z  75  5.400 //  241.0 //
2010-09-19T01:30:00.000Z 100  5.400 //  271.6 //
2010-09-19T01:45:00.000Z 100  4.950 //  253.6 //
2010-09-19T02:00:00.000Z 100  4.450 //  249.8 //
2010-09-19T02:15:00.000Z 100  4.000 //  247.7 //
2010-09-19T02:30:00.000Z 100  3.850 //  250.4 //
2010-09-19T02:45:00.000Z 100  3.350 //  267.5 //
2010-09-19T03:00:00.000Z 100  2.900 //  243.7 //
2010-09-19T03:15:00.000Z  75  2.050 //  223.3 //
2010-09-19T03:30:00.000Z  75  2.150 //  235.6 //
2010-09-19T03:45:00.000Z  75  2.250 //  253.2 //
2010-09-19T04:00:00.000Z 100  2.150 //  247.6 //
2010-09-19T04:15:00.000Z  75  2.100 //  240.4 //
2010-09-19T04:30:00.000Z 100  1.950 //  258.9 //
2010-09-19T04:45:00.000Z 100  1.750 //  233.7 //
2010-09-19T05:00:00.000Z 100  1.600 //  236.9 //
2010-09-19T05:15:00.000Z  50  2.350 //  285.3 //
2010-09-19T05:30:00.000Z 100  3.600 //  271.5 //
2010-09-19T05:45:00.000Z 100  4.813 //  276.1 //
2010-09-19T06:00:00.000Z 100  5.600 //  241.0 //
2010-09-19T06:15:00.000Z 100  6.275 //  246.4 //
2010-09-19T06:30:00.000Z 100  6.750 /_  245.9 /_
2010-09-19T06:45:00.000Z  75  7.100 /_  252.5 /_
2010-09-19T07:00:00.000Z  75  7.512 /_  253.2 /_
2010-09-19T07:15:00.000Z  75  7.700 /_  262.2 /_
2010-09-19T07:30:00.000Z 100  7.825 //  264.1 //
2010-09-19T07:45:00.000Z 100  8.050 //  282.1 //
2010-09-19T08:00:00.000Z 100  8.253 //  295.0 //
