Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2009-01-01T22:00:00,60,ILR,4.68,8.5,21.96,96.48,179.63,150.96,32797.6,-6.2,-4500.2,32768,-1392.3,-4500.2
2009-01-01T22:01:00,60,ILR,4.68,8.5,21.98,96.48,179.63,151.17,32797.6,-6.1,-4500.2,32768,-1392.2,-4500.2
2009-01-01T22:02:00,60,ILR,4.68,8.5,21.99,96.48,179.63,151.37,32797.5,-6.1,-4500.2,32768,-1392.2,-4500.2
2009-01-01T22:03:00,60,ILR,4.68,8.5,22.01,96.48,179.63,151.58,32797.5,-6.1,-4500.3,32767.9,-1392.2,-4500.3
2009-01-01T22:04:00,60,ILR,4.68,8.5,22.02,96.48,179.63,151.78,32797.5,-6.1,-4500.3,32768,-1392.2,-4500.3
2009-01-01T22:05:00,60,ILR,4.68,8.5,22.04,96.48,179.63,151.99,32797.5,-6.1,-4500.4,32767.9,-1392.2,-4500.4
2009-01-01T22:06:00,60,ILR,4.68,8.5,22.06,96.48,179.63,152.19,32797.5,-6.1,-4500.4,32768,-1392.2,-4500.4
2009-01-01T22:07:00,60,ILR,4.68,8.5,22.07,96.48,179.64,152.4,32797.4,-6,-4500.4,32767.8,-1392.1,-4500.4
2009-01-01T22:08:00,60,ILR,4.68,8.5,22.09,96.48,179.64,152.6,32797.2,-6.1,-4500.4,32767.6,-1392.2,-4500.4
2009-01-01T22:09:00,60,ILR,4.68,8.5,22.11,96.48,179.64,152.81,32797.3,-6,-4500.5,32767.7,-1392.1,-4500.5
2009-01-01T22:10:00,60,ILR,4.68,8.5,22.12,96.48,179.64,153.01,32797.8,-5.9,-4500.5,32768.2,-1392,-4500.5
2009-01-01T22:11:00,60,ILR,4.68,8.5,22.14,96.48,179.64,153.21,32797.8,-5.9,-4500.5,32768.2,-1392,-4500.5
2009-01-01T22:12:00,60,ILR,4.68,8.5,22.16,96.48,179.64,153.41,32797.8,-5.9,-4500.5,32768.3,-1392,-4500.5
2009-01-01T22:13:00,60,ILR,4.68,8.5,22.17,96.48,179.64,153.61,32797.9,-5.8,-4500.5,32768.3,-1391.9,-4500.5
2009-01-01T22:14:00,60,ILR,4.68,8.5,22.19,96.48,179.64,153.81,32797.8,-5.8,-4500.6,32768.3,-1391.9,-4500.6
2009-01-01T22:15:00,60,ILR,4.68,8.5,22.21,96.48,179.64,154.01,32797.9,-5.7,-4500.6,32768.3,-1391.9,-4500.6
2009-01-01T22:16:00,60,ILR,4.68,8.5,22.22,96.48,179.64,154.21,32798.1,-5.8,-4500.7,32768.5,-1391.9,-4500.7
2009-01-01T22:17:00,60,ILR,4.68,8.5,22.24,96.48,179.64,154.41,32798.2,-5.7,-4500.8,32768.6,-1391.8,-4500.8
2009-01-01T22:18:00,60,ILR,4.68,8.5,22.25,96.48,179.64,154.61,32798.6,-5.6,-4500.8,32769,-1391.8,-4500.8
2009-01-01T22:19:00,60,ILR,4.68,8.5,22.27,96.48,179.64,154.8,32798.4,-5.6,-4500.8,32768.9,-1391.7,-4500.8
2009-01-01T22:20:00,60,ILR,4.68,8.5,22.29,96.48,179.64,155,32798.5,-5.5,-4500.8,32769,-1391.7,-4500.8
2009-01-01T22:21:00,60,ILR,4.68,8.5,22.3,96.48,179.64,155.19,32799.5,-5.4,-4500.8,32769.9,-1391.6,-4500.8
2009-01-01T22:22:00,60,ILR,4.68,8.5,22.32,96.48,179.64,155.39,32800.1,-5.3,-4500.6,32770.6,-1391.5,-4500.6
2009-01-01T22:23:00,60,ILR,4.68,8.5,22.34,96.48,179.64,155.58,32800.8,-5.3,-4500.6,32771.3,-1391.5,-4500.6
2009-01-01T22:24:00,60,ILR,4.68,8.5,22.35,96.48,179.65,155.78,32801.1,-5.2,-4500.6,32771.6,-1391.5,-4500.6
2009-01-01T22:25:00,60,ILR,4.68,8.5,22.37,96.48,179.65,155.97,32802.9,-5.1,-4500.5,32773.4,-1391.4,-4500.5
2009-01-01T22:26:00,60,ILR,4.68,8.5,22.39,96.48,179.65,156.16,32802.9,-5,-4500.6,32773.4,-1391.3,-4500.6
2009-01-01T22:27:00,60,ILR,4.68,8.5,22.4,96.48,179.65,156.35,32803.3,-4.9,-4500.6,32773.8,-1391.2,-4500.6
2009-01-01T22:28:00,60,ILR,4.68,8.5,22.42,96.48,179.65,156.54,32803.6,-4.8,-4500.6,32774.1,-1391.2,-4500.6
2009-01-01T22:29:00,60,ILR,4.68,8.5,22.44,96.48,179.65,156.73,32803.5,-4.9,-4500.6,32774,-1391.2,-4500.6
2009-01-01T22:30:00,60,ILR,4.68,8.5,22.45,96.48,179.65,156.91,32804,-4.8,-4500.7,32774.5,-1391.2,-4500.7
2009-01-01T22:31:00,60,ILR,4.68,8.5,22.47,96.48,179.65,157.1,32803.9,-4.9,-4500.7,32774.4,-1391.2,-4500.7
2009-01-01T22:32:00,60,ILR,4.68,8.5,22.48,96.48,179.65,157.29,32803.9,-4.9,-4500.7,32774.4,-1391.2,-4500.7
2009-01-01T22:33:00,60,ILR,4.68,8.5,22.5,96.48,179.65,157.47,32803.9,-4.9,-4500.8,32774.3,-1391.3,-4500.8
2009-01-01T22:34:00,60,ILR,4.68,8.5,22.52,96.48,179.65,157.65,32803.8,-5.1,-4500.7,32774.3,-1391.4,-4500.7
2009-01-01T22:35:00,60,ILR,4.68,8.5,22.53,96.48,179.65,157.84,32804.1,-5.1,-4500.8,32774.5,-1391.4,-4500.8
2009-01-01T22:36:00,60,ILR,4.68,8.5,22.55,96.48,179.65,158.02,32804.1,-5.1,-4500.8,32774.6,-1391.5,-4500.8
2009-01-01T22:37:00,60,ILR,4.68,8.5,22.57,96.48,179.65,158.2,32804.2,-5.2,-4500.8,32774.7,-1391.5,-4500.8
2009-01-01T22:38:00,60,ILR,4.68,8.5,22.58,96.48,179.65,158.38,32804.3,-5.2,-4500.9,32774.8,-1391.6,-4500.9
2009-01-01T22:39:00,60,ILR,4.68,8.5,22.6,96.48,179.65,158.56,32804.3,-5.3,-4500.9,32774.7,-1391.7,-4500.9
2009-01-01T22:40:00,60,ILR,4.68,8.5,22.62,96.48,179.65,158.73,32804.2,-5.6,-4501,32774.7,-1392,-4501
2009-01-01T22:41:00,60,ILR,4.68,8.5,22.63,96.48,179.65,158.91,32804.1,-5.6,-4501,32774.5,-1392,-4501
2009-01-01T22:42:00,60,ILR,4.68,8.5,22.65,96.48,179.65,159.08,32803.9,-5.6,-4501.1,32774.4,-1392,-4501.1
2009-01-01T22:43:00,60,ILR,4.68,8.5,22.67,96.48,179.66,159.25,32803.8,-5.6,-4501.1,32774.3,-1392,-4501.1
2009-01-01T22:44:00,60,ILR,4.68,8.5,22.68,96.48,179.66,159.43,32803.6,-5.4,-4501.2,32774.1,-1391.7,-4501.2
2009-01-01T22:45:00,60,ILR,4.68,8.5,22.7,96.48,179.66,159.6,32803.7,-5.2,-4501.3,32774.1,-1391.5,-4501.3
2009-01-01T22:46:00,60,ILR,4.68,8.5,22.72,96.48,179.66,159.77,32803.6,-5.2,-4501.3,32774.1,-1391.5,-4501.3
2009-01-01T22:47:00,60,ILR,4.68,8.5,22.73,96.48,179.66,159.93,32803.5,-5.1,-4501.3,32774,-1391.5,-4501.3
2009-01-01T22:48:00,60,ILR,4.68,8.5,22.75,96.48,179.66,160.1,32803.4,-5.1,-4501.3,32773.8,-1391.4,-4501.3
2009-01-01T22:49:00,60,ILR,4.68,8.5,22.76,96.48,179.66,160.26,32803,-4.7,-4501.5,32773.5,-1391.1,-4501.5
2009-01-01T22:50:00,60,ILR,4.68,8.5,22.78,96.48,179.66,160.43,32803.1,-4.6,-4501.6,32773.6,-1390.9,-4501.6
2009-01-01T22:51:00,60,ILR,4.68,8.5,22.8,96.48,179.66,160.59,32803,-4.6,-4501.5,32773.5,-1390.9,-4501.5
2009-01-01T22:52:00,60,ILR,4.68,8.5,22.81,96.48,179.66,160.75,32803.1,-4.5,-4501.6,32773.6,-1390.8,-4501.6
2009-01-01T22:53:00,60,ILR,4.68,8.5,22.83,96.48,179.66,160.9,32803.1,-4.4,-4501.7,32773.6,-1390.7,-4501.7
2009-01-01T22:54:00,60,ILR,4.68,8.5,22.85,96.48,179.66,161.06,32803,-4.2,-4501.7,32773.5,-1390.6,-4501.7
2009-01-01T22:55:00,60,ILR,4.68,8.5,22.86,96.48,179.66,161.22,32802.9,-4.2,-4501.9,32773.4,-1390.5,-4501.9
2009-01-01T22:56:00,60,ILR,4.68,8.5,22.88,96.48,179.66,161.37,32802.7,-4,-4502,32773.2,-1390.3,-4502
2009-01-01T22:57:00,60,ILR,4.68,8.5,22.9,96.48,179.66,161.52,32802.6,-3.8,-4502.1,32773.1,-1390.1,-4502.1
2009-01-01T22:58:00,60,ILR,4.68,8.5,22.91,96.48,179.66,161.67,32802.5,-3.6,-4502.1,32773,-1389.9,-4502.1
2009-01-01T22:59:00,60,ILR,4.68,8.5,22.93,96.48,179.66,161.81,32802.5,-3.6,-4502.2,32773,-1390,-4502.2
2009-01-01T23:00:00,60,ILR,4.68,8.5,22.95,96.48,179.66,161.96,32802.5,-3.7,-4502.2,32773.1,-1390,-4502.2
2009-01-01T23:01:00,60,ILR,4.68,8.5,22.96,96.48,179.66,162.1,32802.5,-3.6,-4502.2,32773.1,-1389.9,-4502.2
2009-01-01T23:02:00,60,ILR,4.68,8.5,22.98,96.48,179.67,162.24,32802.5,-3.4,-4502.3,32773.1,-1389.7,-4502.3
2009-01-01T23:03:00,60,ILR,4.68,8.5,23,96.48,179.67,162.38,32802.5,-3.3,-4502.3,32773.1,-1389.6,-4502.3
2009-01-01T23:04:00,60,ILR,4.68,8.5,23.01,96.48,179.67,162.52,32802.2,-3.3,-4502.4,32772.7,-1389.6,-4502.4
2009-01-01T23:05:00,60,ILR,4.68,8.5,23.03,96.48,179.67,162.65,32802.3,-3.2,-4502.4,32772.9,-1389.5,-4502.4
2009-01-01T23:06:00,60,ILR,4.68,8.5,23.04,96.48,179.67,162.78,32802.5,-3.2,-4502.5,32773,-1389.5,-4502.5
2009-01-01T23:07:00,60,ILR,4.68,8.5,23.06,96.48,179.67,162.91,32802.3,-3.1,-4502.5,32772.8,-1389.4,-4502.5
2009-01-01T23:08:00,60,ILR,4.68,8.5,23.08,96.48,179.67,163.04,32802.3,-3,-4502.5,32772.8,-1389.3,-4502.5
2009-01-01T23:09:00,60,ILR,4.68,8.5,23.09,96.48,179.67,163.17,32802.4,-3,-4502.6,32773,-1389.3,-4502.6
2009-01-01T23:10:00,60,ILR,4.68,8.5,23.11,96.48,179.67,163.29,32802.3,-3.1,-4502.7,32772.9,-1389.4,-4502.7
2009-01-01T23:11:00,60,ILR,4.68,8.5,23.13,96.48,179.67,163.41,32802.3,-3.1,-4503,32772.9,-1389.4,-4503
2009-01-01T23:12:00,60,ILR,4.68,8.5,23.14,96.48,179.67,163.53,32802.1,-3.1,-4503.1,32772.7,-1389.3,-4503.1
2009-01-01T23:13:00,60,ILR,4.68,8.5,23.16,96.48,179.67,163.64,32802.2,-3,-4503.1,32772.7,-1389.3,-4503.1
2009-01-01T23:14:00,60,ILR,4.68,8.5,23.18,96.48,179.67,163.75,32801.9,-2.8,-4503.6,32772.5,-1389.1,-4503.6
2009-01-01T23:15:00,60,ILR,4.68,8.5,23.19,96.48,179.67,163.86,32802.1,-2.8,-4503.2,32772.6,-1389.1,-4503.2
2009-01-01T23:16:00,60,ILR,4.68,8.5,23.21,96.48,179.67,163.97,32802.1,-2.8,-4503.9,32772.7,-1389.1,-4503.9
2009-01-01T23:17:00,60,ILR,4.68,8.5,23.23,96.48,179.67,164.07,32802.2,-2.8,-4503.9,32772.7,-1389.1,-4503.9
2009-01-01T23:18:00,60,ILR,4.68,8.5,23.24,96.48,179.67,164.17,32802.2,-2.8,-4504.2,32772.8,-1389.1,-4504.2
2009-01-01T23:19:00,60,ILR,4.68,8.5,23.26,96.48,179.67,164.27,32802.1,-2.9,-4504.3,32772.7,-1389.2,-4504.3
2009-01-01T23:20:00,60,ILR,4.68,8.5,23.28,96.48,179.67,164.36,32802.1,-2.9,-4504.4,32772.6,-1389.2,-4504.4
2009-01-01T23:21:00,60,ILR,4.68,8.5,23.29,96.48,179.67,164.45,32801.9,-2.9,-4504.4,32772.5,-1389.2,-4504.4
2009-01-01T23:22:00,60,ILR,4.68,8.5,23.31,96.48,179.67,164.54,32801.9,-2.8,-4504.5,32772.4,-1389.1,-4504.5
2009-01-01T23:23:00,60,ILR,4.68,8.5,23.33,96.48,179.68,164.63,32801.8,-2.8,-4504.5,32772.3,-1389.1,-4504.5
2009-01-01T23:24:00,60,ILR,4.68,8.5,23.34,96.48,179.68,164.71,32801.6,-2.8,-4504.5,32772.2,-1389.1,-4504.5
2009-01-01T23:25:00,60,ILR,4.68,8.5,23.36,96.48,179.68,164.79,32801.4,-2.8,-4504.6,32772,-1389.1,-4504.6
2009-01-01T23:26:00,60,ILR,4.68,8.5,23.38,96.48,179.68,164.86,32801.3,-3,-4504.6,32771.8,-1389.3,-4504.6
2009-01-01T23:27:00,60,ILR,4.68,8.5,23.39,96.48,179.68,164.93,32801.1,-3,-4504.7,32771.7,-1389.2,-4504.7
2009-01-01T23:28:00,60,ILR,4.68,8.5,23.41,96.48,179.68,165,32801,-3,-4504.8,32771.6,-1389.2,-4504.8
2009-01-01T23:29:00,60,ILR,4.68,8.5,23.43,96.48,179.68,165.06,32801.1,-2.9,-4504.9,32771.7,-1389.2,-4504.9
2009-01-01T23:30:00,60,ILR,4.68,8.5,23.44,96.48,179.68,165.12,32801.1,-2.9,-4505,32771.7,-1389.1,-4505
2009-01-01T23:31:00,60,ILR,4.68,8.5,23.46,96.48,179.68,165.18,32801.2,-2.7,-4505.1,32771.8,-1388.9,-4505.1
2009-01-01T23:32:00,60,ILR,4.68,8.5,23.48,96.48,179.68,165.23,32801.5,-2.6,-4505.1,32772,-1388.8,-4505.1
2009-01-01T23:33:00,60,ILR,4.68,8.5,23.49,96.48,179.68,165.28,32801.4,-2.6,-4505.2,32772,-1388.8,-4505.2
2009-01-01T23:34:00,60,ILR,4.68,8.5,23.51,96.48,179.68,165.33,32801.3,-2.8,-4505.1,32771.9,-1389,-4505.1
2009-01-01T23:35:00,60,ILR,4.68,8.5,23.52,96.48,179.68,165.37,32801.2,-2.7,-4505.3,32771.8,-1388.9,-4505.3
2009-01-01T23:36:00,60,ILR,4.68,8.5,23.54,96.48,179.68,165.41,32801.2,-2.6,-4505.2,32771.8,-1388.9,-4505.2
2009-01-01T23:37:00,60,ILR,4.68,8.5,23.56,96.48,179.68,165.44,32801.4,-2.6,-4505.3,32772,-1388.9,-4505.3
2009-01-01T23:38:00,60,ILR,4.68,8.5,23.57,96.48,179.68,165.47,32801.3,-2.7,-4505.3,32771.9,-1388.9,-4505.3
2009-01-01T23:39:00,60,ILR,4.68,8.5,23.59,96.48,179.68,165.5,32801.5,-2.6,-4505.5,32772.1,-1388.9,-4505.5
2009-01-01T23:40:00,60,ILR,4.68,8.5,23.61,96.48,179.68,165.52,32801.5,-2.5,-4505.4,32772,-1388.8,-4505.4
2009-01-01T23:41:00,60,ILR,4.68,8.5,23.62,96.48,179.68,165.54,32801.5,-2.5,-4505.5,32772.1,-1388.8,-4505.5
2009-01-01T23:42:00,60,ILR,4.68,8.5,23.64,96.48,179.68,165.56,32801.6,-2.5,-4505.5,32772.2,-1388.7,-4505.5
2009-01-01T23:43:00,60,ILR,4.68,8.5,23.66,96.48,179.68,165.57,32801.7,-2.4,-4505.5,32772.3,-1388.7,-4505.5
2009-01-01T23:44:00,60,ILR,4.68,8.5,23.67,96.48,179.68,165.57,32801.7,-2.4,-4505.6,32772.3,-1388.7,-4505.6
2009-01-01T23:45:00,60,ILR,4.68,8.5,23.69,96.48,179.69,165.58,32801.9,-2.3,-4505.6,32772.5,-1388.6,-4505.6
2009-01-01T23:46:00,60,ILR,4.68,8.5,23.71,96.48,179.69,165.57,32802,-2.1,-4505.6,32772.6,-1388.4,-4505.6
2009-01-01T23:47:00,60,ILR,4.68,8.5,23.72,96.48,179.69,165.57,32802.1,-2,-4505.6,32772.7,-1388.3,-4505.6
2009-01-01T23:48:00,60,ILR,4.68,8.5,23.74,96.48,179.69,165.56,32802,-1.9,-4505.5,32772.6,-1388.2,-4505.5
2009-01-01T23:49:00,60,ILR,4.68,8.5,23.76,96.48,179.69,165.55,32801.8,-1.7,-4505.7,32772.4,-1388,-4505.7
2009-01-01T23:50:00,60,ILR,4.68,8.5,23.77,96.48,179.69,165.53,32801.5,-1.5,-4505.8,32772.1,-1387.7,-4505.8
2009-01-01T23:51:00,60,ILR,4.68,8.5,23.79,96.48,179.69,165.51,32801.3,-1.4,-4505.8,32772,-1387.6,-4505.8
2009-01-01T23:52:00,60,ILR,4.68,8.5,23.81,96.48,179.69,165.48,32801.2,-1.2,-4505.8,32771.9,-1387.5,-4505.8
2009-01-01T23:53:00,60,ILR,4.68,8.5,23.82,96.48,179.69,165.46,32801.2,-1.2,-4506,32771.9,-1387.4,-4506
2009-01-01T23:54:00,60,ILR,4.68,8.5,23.84,96.48,179.69,165.42,32801.1,-1.2,-4506,32771.7,-1387.5,-4506
2009-01-01T23:55:00,60,ILR,4.68,8.5,23.86,96.48,179.69,165.39,32801,-1.1,-4506,32771.6,-1387.3,-4506
2009-01-01T23:56:00,60,ILR,4.68,8.5,23.87,96.48,179.69,165.35,32800.7,-0.9,-4506,32771.3,-1387.2,-4506
2009-01-01T23:57:00,60,ILR,4.68,8.5,23.89,96.48,179.69,165.3,32800.7,-0.7,-4506.1,32771.4,-1386.9,-4506.1
2009-01-01T23:58:00,60,ILR,4.68,8.5,23.91,96.48,179.69,165.25,32800.7,-0.5,-4506.1,32771.4,-1386.7,-4506.1
